filename	ttr	1st-pro	2nd-pro	3rd-pro	punct	subcorpus
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3006863.txt	0.5407239819004525	0.004524886877828055	0.01583710407239819	0.027149321266968326	0.13800904977375567	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3008962.txt	0.34057628719886635	0.014170996693434105	0.0033065658951346244	0.019367028814359942	0.0930562116202173	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3009089.txt	0.26011200995644057	0.006845052893590542	0.0074673304293715	0.018668326073428748	0.10392034847542003	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3011302.txt	0.3274215552523875	0.01455206912232833	0.0009095043201455207	0.01637107776261937	0.10868576625738972	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3013943.txt	0.4919210053859964	0.005385996409335727	0.003590664272890485	0.03770197486535009	0.0807899461400359	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3016475.txt	0.46547314578005117	0.0008525149190110827	0.005967604433077579	0.008525149190110827	0.11423699914748509	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3023775.txt	0.3981288981288981	0.029106029106029108	0.015592515592515593	0.011434511434511435	0.104989604989605	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3024927.txt	0.5	0.007861635220125786	0.0110062893081761	0.020440251572327043	0.07861635220125786	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3025510.txt	0.4068554396423249	0.007451564828614009	0.0014903129657228018	0.01788375558867362	0.11326378539493294	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3028966.txt	0.51	0.018	0.0	0.008	0.224	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3039882.txt	0.404126213592233	0.019417475728155338	0.0006067961165048543	0.02912621359223301	0.10133495145631068	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3040274.txt	0.5982905982905983	0.04700854700854701	0.0	0.021367521367521368	0.13247863247863248	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3041246.txt	0.3529966965549788	0.021708352996696555	0.0037753657385559227	0.022180273714016045	0.1170363378952336	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3056601.txt	0.525233644859813	0.018691588785046728	0.001869158878504673	0.020560747663551402	0.11214953271028037	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3057637.txt	0.5755395683453237	0.03597122302158273	0.023980815347721823	0.0	0.07913669064748201	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3073148.txt	0.380248833592535	0.030326594090202177	0.027216174183514776	0.019440124416796267	0.12052877138413685	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3079455.txt	0.36630504148053605	0.017868538608806637	0.010848755583918315	0.010848755583918315	0.11040204211869815	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3079800.txt	0.5850622406639004	0.004149377593360996	0.0	0.008298755186721992	0.07053941908713693	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3087372.txt	0.39675174013921116	0.010054137664346482	0.02242846094354215	0.019334880123743233	0.14153132250580047	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3101738.txt	0.4272844272844273	0.0	0.0	0.019305019305019305	0.10167310167310167	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3108410.txt	0.625531914893617	0.01702127659574468	0.00425531914893617	0.02127659574468085	0.06382978723404255	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3113736.txt	0.3609467455621302	0.00422654268808115	0.0507185122569738	0.016060862214708368	0.07016060862214708	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3124750.txt	0.6038647342995169	0.05314009661835749	0.014492753623188406	0.01932367149758454	0.11594202898550725	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3131315.txt	0.46367713004484307	0.0017937219730941704	0.0026905829596412557	0.02600896860986547	0.11928251121076233	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3133200.txt	0.579295154185022	0.006607929515418502	0.006607929515418502	0.011013215859030838	0.07709251101321586	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3138590.txt	0.4141709276844412	0.009495982468955442	0.0029218407596785976	0.016070124178232285	0.10080350620891161	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3156879.txt	0.5343137254901961	0.022058823529411766	0.007352941176470588	0.02696078431372549	0.11029411764705882	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3157659.txt	0.5916955017301038	0.0034602076124567475	0.0034602076124567475	0.020761245674740483	0.14878892733564014	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3167215.txt	0.2481074132266819	0.019997143265247822	0.011141265533495214	0.017140408513069562	0.12012569632909584	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3167750.txt	0.4101010101010101	0.028282828282828285	0.03636363636363636	0.007070707070707071	0.10606060606060606	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3168827.txt	0.4763572679509632	0.0	0.0017513134851138354	0.028021015761821366	0.16112084063047286	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3171328.txt	0.37557894736842107	0.006736842105263158	0.0054736842105263155	0.023578947368421053	0.11621052631578947	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3173258.txt	0.6356589147286822	0.0	0.0	0.015503875968992248	0.16279069767441862	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3175939.txt	0.3471357409713574	0.0112079701120797	0.012453300124533	0.012141967621419676	0.13449564134495642	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3175976.txt	0.10672725476637361	0.02125852020152129	0.020448483651091573	0.02034969870591722	0.12446903091968783	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3176341.txt	0.4685714285714286	0.01904761904761905	0.011428571428571429	0.030476190476190476	0.10285714285714286	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3177153.txt	0.6147308781869688	0.0113314447592068	0.0028328611898017	0.0226628895184136	0.09915014164305949	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3187792.txt	0.3435229265848158	0.010273114507642195	0.010523678276121273	0.018792282635930843	0.1237785016286645	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3192830.txt	0.5911764705882353	0.0	0.0058823529411764705	0.014705882352941176	0.18529411764705883	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3195723.txt	0.6308243727598566	0.0035842293906810036	0.0035842293906810036	0.014336917562724014	0.12544802867383512	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3197271.txt	0.6593406593406593	0.0	0.0	0.0	0.0989010989010989	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3198434.txt	0.45665961945031713	0.010570824524312896	0.0	0.008456659619450317	0.10570824524312897	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3199476.txt	0.6651376146788991	0.09174311926605505	0.013761467889908258	0.0	0.12385321100917432	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3200432.txt	0.3171875	0.012109375	0.004296875	0.0234375	0.1296875	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3200927.txt	0.4886515353805073	0.025367156208277702	0.0	0.01335113484646195	0.12149532710280374	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3200981.txt	0.1693918531267929	0.019793459552495698	0.018885064065786956	0.029594568751195257	0.1364027538726334	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3203438.txt	0.3634558093346574	0.03028798411122145	0.015392254220456803	0.022840119165839126	0.12065541211519365	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3206061.txt	0.5152671755725191	0.04770992366412214	0.01717557251908397	0.009541984732824428	0.13549618320610687	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3207342.txt	0.5038167938931297	0.015267175572519083	0.026172300981461286	0.023991275899672846	0.13304252998909488	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3208234.txt	0.5	0.010498687664041995	0.011811023622047244	0.011811023622047244	0.08661417322834646	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3211752.txt	0.46984924623115576	0.016331658291457288	0.002512562814070352	0.06155778894472362	0.11557788944723618	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3212204.txt	0.43466666666666665	0.0013333333333333333	0.0026666666666666666	0.009333333333333334	0.1	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3212452.txt	0.4635879218472469	0.023090586145648313	0.003552397868561279	0.019538188277087035	0.11190053285968028	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3214890.txt	0.45511921458625526	0.006311360448807854	0.007713884992987377	0.015427769985974754	0.12552594670406733	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3217380.txt	0.40853658536585363	0.01097560975609756	0.003658536585365854	0.004878048780487805	0.09390243902439024	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3217951.txt	0.7478260869565218	0.017391304347826087	0.017391304347826087	0.008695652173913044	0.09565217391304348	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3219451.txt	0.5263157894736842	0.0	0.0	0.023923444976076555	0.0861244019138756	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3221117.txt	0.41471571906354515	0.01839464882943144	0.0008361204013377926	0.028428093645484948	0.1254180602006689	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3226611.txt	0.5470588235294118	0.0	0.0	0.0029411764705882353	0.08823529411764706	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3232705.txt	0.470311027332705	0.03204524033930255	0.002827521206409048	0.015080113100848256	0.14326107445805844	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3234539.txt	0.2927682737169518	0.03285381026438569	0.008359253499222395	0.02391135303265941	0.11625194401244168	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3235149.txt	0.26934435912581217	0.01752313447529041	0.01004134672179563	0.010435125024611145	0.11596771017916913	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3237323.txt	0.15950174692389488	0.06266140057724441	0.019899741759076408	0.02058332067446453	0.1210694212365183	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3238169.txt	0.4211165048543689	0.04733009708737864	0.01820388349514563	0.019417475728155338	0.11407766990291263	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3239789.txt	0.41621983914209115	0.010053619302949061	0.022117962466487937	0.011394101876675604	0.08914209115281502	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3242020.txt	0.4672566371681416	0.0	0.0	0.008849557522123894	0.10265486725663717	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3244388.txt	0.5819112627986348	0.006825938566552901	0.0017064846416382253	0.013651877133105802	0.10238907849829351	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3264552.txt	0.5747422680412371	0.0	0.0	0.05412371134020619	0.08247422680412371	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3274670.txt	0.48659003831417624	0.0019157088122605363	0.007662835249042145	0.019157088122605363	0.15134099616858238	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3277410.txt	0.35609756097560974	0.01602787456445993	0.02857142857142857	0.016724738675958188	0.12613240418118468	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3279361.txt	0.5209471766848816	0.0018214936247723133	0.012750455373406194	0.02185792349726776	0.12021857923497267	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3280941.txt	0.492152466367713	0.020179372197309416	0.01905829596412556	0.016816143497757848	0.12219730941704036	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3290614.txt	0.4679376083188908	0.019064124783362217	0.01733102253032929	0.0034662045060658577	0.07972270363951472	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3293919.txt	0.5423497267759563	0.00546448087431694	0.001366120218579235	0.02185792349726776	0.10109289617486339	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3294053.txt	0.4520743919885551	0.02575107296137339	0.032904148783977114	0.022889842632331903	0.1044349070100143	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3298141.txt	0.4116504854368932	0.018122977346278317	0.0025889967637540453	0.030420711974110032	0.11262135922330097	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3300363.txt	0.5486284289276808	0.029925187032418952	0.0	0.0199501246882793	0.11970074812967581	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3309652.txt	0.5601965601965602	0.0	0.002457002457002457	0.007371007371007371	0.11056511056511056	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3318950.txt	0.42536790469516467	0.004905395935529082	0.007708479327259986	0.013314646110721794	0.10721793973370708	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3322182.txt	0.434273916035788	0.028905712319339298	0.021335168616655197	0.006882312456985547	0.10116999311768754	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3323019.txt	0.42514395393474086	0.003838771593090211	0.0009596928982725527	0.011516314779270634	0.09884836852207293	OP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+IN-SP-SP-SP+OI-IT-IT-IT+NNNN+1778676.txt	0.4550898203592814	0.019161676646706587	0.009580838323353293	0.02035928143712575	0.06227544910179641	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+IN-SP-SP-SP+TR-IT-IT-IT+NNNN+0689553.txt	0.28840846366145356	0.00919963201471941	0.023459061637534497	0.013339466421343146	0.09613615455381785	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+0088465.txt	0.35138387484957884	0.0304853590052146	0.013237063778580024	0.02807862013638187	0.11953469715202567	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+0243881.txt	0.42701863354037267	0.03881987577639751	0.020186335403726708	0.015527950310559006	0.15217391304347827	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+0500993.txt	0.17424940136305028	0.04015472462700313	0.016209246638423283	0.03794437281267268	0.10628108307238902	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+1472410.txt	0.3594361785434612	0.023492560689115115	0.014878621769772905	0.04072043852779953	0.15270164447924825	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+1734478.txt	0.4295227524972253	0.04439511653718091	0.016648168701442843	0.033296337402885685	0.08990011098779134	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+3040275.txt	0.3573667711598746	0.028996865203761754	0.008620689655172414	0.02664576802507837	0.11206896551724138	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+3107322.txt	0.3018096906012843	0.02276707530647986	0.008172796263864565	0.07297139521307647	0.14886164623467601	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+3688089.txt	0.3413793103448276	0.022758620689655173	0.015172413793103448	0.023448275862068966	0.09724137931034482	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+0001027.txt	0.3456998313659359	0.01433389544688027	0.02023608768971332	0.03204047217537943	0.16188870151770657	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+0029910.txt	0.21159957627118645	0.019597457627118644	0.018008474576271187	0.036546610169491525	0.19703389830508475	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+0503515.txt	0.34608695652173915	0.01391304347826087	0.006956521739130435	0.02782608695652174	0.11478260869565217	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+1441741.txt	0.26146076146076147	0.026806526806526808	0.01554001554001554	0.041181041181041184	0.13364413364413363	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+3110055.txt	0.301556420233463	0.004539559014267186	0.03826199740596628	0.02464332036316472	0.08041504539559015	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+3197685.txt	0.17294861797071312	0.009357941252924357	0.004332380209687202	0.008491465210986916	0.10085781128151806	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+3366803.txt	0.3557993730407524	0.011755485893416929	0.023510971786833857	0.02664576802507837	0.1042319749216301	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+3738394.txt	0.27833500501504516	0.03560682046138415	0.013039117352056168	0.02958876629889669	0.13039117352056168	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0016822.txt	0.2381786339754816	0.012959719789842382	0.010507880910683012	0.025919439579684764	0.09176882661996498	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0079417.txt	0.34733096085409254	0.023487544483985764	0.01494661921708185	0.02704626334519573	0.1295373665480427	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0160432.txt	0.2977059436913452	0.02502606882168926	0.01824817518248175	0.02137643378519291	0.09645464025026068	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0184325.txt	0.3064033512866547	0.016756433273488927	0.010771992818671455	0.019150209455415918	0.09934171154997008	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0184806.txt	0.2654919236417034	0.0302496328928047	0.013803230543318648	0.03318649045521292	0.09456681350954478	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0192949.txt	0.581081081081081	0.04954954954954955	0.02252252252252252	0.018018018018018018	0.15765765765765766	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0210272.txt	0.42162162162162165	0.032432432432432434	0.023783783783783784	0.03027027027027027	0.12324324324324325	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0222214.txt	0.31791221826809013	0.019572953736654804	0.010676156583629894	0.03262158956109134	0.11447212336892053	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0352261.txt	0.3026883504812479	0.035512777962163955	0.015599070693660804	0.022568868237636906	0.13375373382011285	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0405162.txt	0.46595744680851064	0.023404255319148935	0.006382978723404255	0.029787234042553193	0.11063829787234042	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0474475.txt	0.2631578947368421	0.02374356944994064	0.01187178472497032	0.013850415512465374	0.10170162247724575	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0478468.txt	0.4453049370764763	0.030977734753146177	0.021297192642787996	0.021297192642787996	0.12197483059051308	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0491481.txt	0.24792430971229967	0.022398146360301217	0.011199073180150608	0.032052519791465534	0.11141146939563622	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0520886.txt	0.3315301391035549	0.04095826893353941	0.012364760432766615	0.0347758887171561	0.09891808346213292	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0541705.txt	0.518348623853211	0.022935779816513763	0.0045871559633027525	0.0481651376146789	0.0871559633027523	SP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0621361.txt	0.1443011038701955	0.015028594227955844	0.011437691182338077	0.013432637318792393	0.12608059582391276	SP
